:START_ID(Authors),Title,Year,:END_ID(Authors),:TYPE
17233,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,17235,Collaborate
10738,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,17234,Collaborate
10738,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,17235,Collaborate
17234,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,17235,Collaborate
17236,Dynamic Multi-objective Optimisation Using PSO.,2010,10037,Collaborate
17238,Audio ACP-Based Story Segmentation for TV News.,2009,17239,Collaborate
17238,Audio ACP-Based Story Segmentation for TV News.,2009,17240,Collaborate
17238,Audio ACP-Based Story Segmentation for TV News.,2009,17241,Collaborate
17238,Audio ACP-Based Story Segmentation for TV News.,2009,17242,Collaborate
17239,Audio ACP-Based Story Segmentation for TV News.,2009,17240,Collaborate
17239,Audio ACP-Based Story Segmentation for TV News.,2009,17241,Collaborate
17239,Audio ACP-Based Story Segmentation for TV News.,2009,17242,Collaborate
17240,Audio ACP-Based Story Segmentation for TV News.,2009,17241,Collaborate
17240,Audio ACP-Based Story Segmentation for TV News.,2009,17242,Collaborate
17241,Audio ACP-Based Story Segmentation for TV News.,2009,17242,Collaborate
17243,Case Studies of Asphalt Pavement Analysis/Design with Application of the Genetic Algorithm.,2009,16157,Collaborate
17243,Case Studies of Asphalt Pavement Analysis/Design with Application of the Genetic Algorithm.,2009,17244,Collaborate
16157,Case Studies of Asphalt Pavement Analysis/Design with Application of the Genetic Algorithm.,2009,17244,Collaborate
17245,Histogram-Tensorial Gaussian Representations and its Applications to Facial Analysis.,2013,7903,Collaborate
17245,Histogram-Tensorial Gaussian Representations and its Applications to Facial Analysis.,2013,17246,Collaborate
17245,Histogram-Tensorial Gaussian Representations and its Applications to Facial Analysis.,2013,8837,Collaborate
7903,Histogram-Tensorial Gaussian Representations and its Applications to Facial Analysis.,2013,17246,Collaborate
7903,Histogram-Tensorial Gaussian Representations and its Applications to Facial Analysis.,2013,8837,Collaborate
17246,Histogram-Tensorial Gaussian Representations and its Applications to Facial Analysis.,2013,8837,Collaborate
17247,Selection of Significant Features Using Monte Carlo Feature Selection.,2016,17248,Collaborate
17250,Computational Intelligent Techniques and Similarity Measures for Malware Classification.,2012,17251,Collaborate
17250,Computational Intelligent Techniques and Similarity Measures for Malware Classification.,2012,17252,Collaborate
17250,Computational Intelligent Techniques and Similarity Measures for Malware Classification.,2012,17253,Collaborate
17251,Computational Intelligent Techniques and Similarity Measures for Malware Classification.,2012,17252,Collaborate
17251,Computational Intelligent Techniques and Similarity Measures for Malware Classification.,2012,17253,Collaborate
17252,Computational Intelligent Techniques and Similarity Measures for Malware Classification.,2012,17253,Collaborate
17254,Combining Streaming Media and Collaborative Elements to Support Lifelong Learning.,2009,13630,Collaborate
17254,Combining Streaming Media and Collaborative Elements to Support Lifelong Learning.,2009,17255,Collaborate
17254,Combining Streaming Media and Collaborative Elements to Support Lifelong Learning.,2009,17256,Collaborate
13630,Combining Streaming Media and Collaborative Elements to Support Lifelong Learning.,2009,17255,Collaborate
13630,Combining Streaming Media and Collaborative Elements to Support Lifelong Learning.,2009,17256,Collaborate
17255,Combining Streaming Media and Collaborative Elements to Support Lifelong Learning.,2009,17256,Collaborate
14760,Evolutionary Computing within Grid Environment.,2007,17257,Collaborate
14760,Evolutionary Computing within Grid Environment.,2007,9675,Collaborate
17257,Evolutionary Computing within Grid Environment.,2007,9675,Collaborate
17258,Calibration of Rotating 2D Laser Range Finder Using Circular Path on Plane Constraints.,2015,17259,Collaborate
17258,Calibration of Rotating 2D Laser Range Finder Using Circular Path on Plane Constraints.,2015,17260,Collaborate
17259,Calibration of Rotating 2D Laser Range Finder Using Circular Path on Plane Constraints.,2015,17260,Collaborate
15801,Adaptive Approach for Enhancement the Visual Quality of Low-Contrast Medical Images.,2013,5878,Collaborate
17261,Measuring User Satisfaction in Web Searching.,2005,17262,Collaborate
17263,Live Migration Performance Modelling for Virtual Machines with Resizable Memory.,2015,17264,Collaborate
17263,Live Migration Performance Modelling for Virtual Machines with Resizable Memory.,2015,17265,Collaborate
17264,Live Migration Performance Modelling for Virtual Machines with Resizable Memory.,2015,17265,Collaborate
11554,Analysis of Branching Ratio of Telecommunication Stocks in Thailand Using Hawkes Process.,2015,17266,Collaborate
13255,Virtual Reality Technology for Military and Industry Training Programs.,2013,13256,Collaborate
13255,Virtual Reality Technology for Military and Industry Training Programs.,2013,10259,Collaborate
13256,Virtual Reality Technology for Military and Industry Training Programs.,2013,10259,Collaborate
11552,A New Method Based on Modular Neural Network for Arterial Hypertension Diagnosis.,2017,9635,Collaborate
11552,A New Method Based on Modular Neural Network for Arterial Hypertension Diagnosis.,2017,9736,Collaborate
9635,A New Method Based on Modular Neural Network for Arterial Hypertension Diagnosis.,2017,9736,Collaborate
14148,Functional Properties of Resonate-and-Fire Neuron Circuits for Bio-Inspired Chemical Sensor Array.,2010,15369,Collaborate
14148,Functional Properties of Resonate-and-Fire Neuron Circuits for Bio-Inspired Chemical Sensor Array.,2010,13492,Collaborate
14148,Functional Properties of Resonate-and-Fire Neuron Circuits for Bio-Inspired Chemical Sensor Array.,2010,15371,Collaborate
15369,Functional Properties of Resonate-and-Fire Neuron Circuits for Bio-Inspired Chemical Sensor Array.,2010,13492,Collaborate
15369,Functional Properties of Resonate-and-Fire Neuron Circuits for Bio-Inspired Chemical Sensor Array.,2010,15371,Collaborate
13492,Functional Properties of Resonate-and-Fire Neuron Circuits for Bio-Inspired Chemical Sensor Array.,2010,15371,Collaborate
8404,"Towards Emotion Recognition from Speech: Definition, Problems and the Materials of Research.",2010,17267,Collaborate
17268,A Holonic Approach to Myopic Behavior Correction for the Allocation Process in Flexible-Job Shops Using Recursiveness.,2012,11126,Collaborate
17268,A Holonic Approach to Myopic Behavior Correction for the Allocation Process in Flexible-Job Shops Using Recursiveness.,2012,10160,Collaborate
17268,A Holonic Approach to Myopic Behavior Correction for the Allocation Process in Flexible-Job Shops Using Recursiveness.,2012,10161,Collaborate
11126,A Holonic Approach to Myopic Behavior Correction for the Allocation Process in Flexible-Job Shops Using Recursiveness.,2012,10160,Collaborate
11126,A Holonic Approach to Myopic Behavior Correction for the Allocation Process in Flexible-Job Shops Using Recursiveness.,2012,10161,Collaborate
10160,A Holonic Approach to Myopic Behavior Correction for the Allocation Process in Flexible-Job Shops Using Recursiveness.,2012,10161,Collaborate
17269,DLAIP: A Description Logic Based Approach for Dynamic Semantic Web Services Composition.,2006,17270,Collaborate
17269,DLAIP: A Description Logic Based Approach for Dynamic Semantic Web Services Composition.,2006,17271,Collaborate
17269,DLAIP: A Description Logic Based Approach for Dynamic Semantic Web Services Composition.,2006,17272,Collaborate
17269,DLAIP: A Description Logic Based Approach for Dynamic Semantic Web Services Composition.,2006,17273,Collaborate
17270,DLAIP: A Description Logic Based Approach for Dynamic Semantic Web Services Composition.,2006,17271,Collaborate
17270,DLAIP: A Description Logic Based Approach for Dynamic Semantic Web Services Composition.,2006,17272,Collaborate
17270,DLAIP: A Description Logic Based Approach for Dynamic Semantic Web Services Composition.,2006,17273,Collaborate
17271,DLAIP: A Description Logic Based Approach for Dynamic Semantic Web Services Composition.,2006,17272,Collaborate
17271,DLAIP: A Description Logic Based Approach for Dynamic Semantic Web Services Composition.,2006,17273,Collaborate
17272,DLAIP: A Description Logic Based Approach for Dynamic Semantic Web Services Composition.,2006,17273,Collaborate
17274,Bar Charts in Popular Media: Conveying Their Message to Visually Impaired Users via Speech.,2010,17275,Collaborate
17274,Bar Charts in Popular Media: Conveying Their Message to Visually Impaired Users via Speech.,2010,17276,Collaborate
17274,Bar Charts in Popular Media: Conveying Their Message to Visually Impaired Users via Speech.,2010,17277,Collaborate
17274,Bar Charts in Popular Media: Conveying Their Message to Visually Impaired Users via Speech.,2010,17278,Collaborate
17274,Bar Charts in Popular Media: Conveying Their Message to Visually Impaired Users via Speech.,2010,17279,Collaborate
17275,Bar Charts in Popular Media: Conveying Their Message to Visually Impaired Users via Speech.,2010,17276,Collaborate
17275,Bar Charts in Popular Media: Conveying Their Message to Visually Impaired Users via Speech.,2010,17277,Collaborate
17275,Bar Charts in Popular Media: Conveying Their Message to Visually Impaired Users via Speech.,2010,17278,Collaborate
17275,Bar Charts in Popular Media: Conveying Their Message to Visually Impaired Users via Speech.,2010,17279,Collaborate
17276,Bar Charts in Popular Media: Conveying Their Message to Visually Impaired Users via Speech.,2010,17277,Collaborate
17276,Bar Charts in Popular Media: Conveying Their Message to Visually Impaired Users via Speech.,2010,17278,Collaborate
17276,Bar Charts in Popular Media: Conveying Their Message to Visually Impaired Users via Speech.,2010,17279,Collaborate
17277,Bar Charts in Popular Media: Conveying Their Message to Visually Impaired Users via Speech.,2010,17278,Collaborate
17277,Bar Charts in Popular Media: Conveying Their Message to Visually Impaired Users via Speech.,2010,17279,Collaborate
17278,Bar Charts in Popular Media: Conveying Their Message to Visually Impaired Users via Speech.,2010,17279,Collaborate
1705,"Collaborative vs. Conflicting Learning, Evolution and Argumentation.",2008,17280,Collaborate
16525,A Fuzzy Based Power Switching Selection for Residential Application to Beat Peak Time Power Demand.,2017,16526,Collaborate
16525,A Fuzzy Based Power Switching Selection for Residential Application to Beat Peak Time Power Demand.,2017,17281,Collaborate
16526,A Fuzzy Based Power Switching Selection for Residential Application to Beat Peak Time Power Demand.,2017,17281,Collaborate
14848,Learning Mechanisms in Networks of Spiking Neurons.,2007,14849,Collaborate
14848,Learning Mechanisms in Networks of Spiking Neurons.,2007,17282,Collaborate
14848,Learning Mechanisms in Networks of Spiking Neurons.,2007,17283,Collaborate
14848,Learning Mechanisms in Networks of Spiking Neurons.,2007,17284,Collaborate
14849,Learning Mechanisms in Networks of Spiking Neurons.,2007,17282,Collaborate
14849,Learning Mechanisms in Networks of Spiking Neurons.,2007,17283,Collaborate
14849,Learning Mechanisms in Networks of Spiking Neurons.,2007,17284,Collaborate
17282,Learning Mechanisms in Networks of Spiking Neurons.,2007,17283,Collaborate
17282,Learning Mechanisms in Networks of Spiking Neurons.,2007,17284,Collaborate
17283,Learning Mechanisms in Networks of Spiking Neurons.,2007,17284,Collaborate
17285,Sentiment Analysis Using Domain-Adaptation and Sentence-Based Analysis.,2015,14618,Collaborate
17285,Sentiment Analysis Using Domain-Adaptation and Sentence-Based Analysis.,2015,17286,Collaborate
17285,Sentiment Analysis Using Domain-Adaptation and Sentence-Based Analysis.,2015,2375,Collaborate
14618,Sentiment Analysis Using Domain-Adaptation and Sentence-Based Analysis.,2015,17286,Collaborate
14618,Sentiment Analysis Using Domain-Adaptation and Sentence-Based Analysis.,2015,2375,Collaborate
